pglib_opf_case10000_goc.m	1.0	56.0	13006.174245856786	7.434485912322998	0.4126526519999998	4.563793416999998
pglib_opf_case10192_epigrids.m	1.0	52.0	17866.42583484192	10.821022033691406	0.5383771279999999	7.088821273999997
pglib_opf_case10480_goc.m	1.0	75.0	34494.315013439096	18.34671688079834	0.7608607190000005	13.181486710000003
pglib_opf_case1354_pegase.m	1.0	44.0	10011.30862473934	0.6990840435028076	0.053309451999999966	0.385015344
pglib_opf_case13659_pegase.m	1.0	65.0	68503.33711398936	17.802374124526978	0.7453799890000006	12.884453045999996
pglib_opf_case179_goc.m	1.0	30.0	6048.631323240587	0.05805611610412598	0.004252446000000001	0.029586157
pglib_opf_case19402_goc.m	1.0	80.0	52170.14385327729	40.2768931388855	1.613524632999999	30.331333538
pglib_opf_case2000_goc.m	1.0	36.0	9234.937904162958	1.03706693649292	0.06900647500000001	0.596443602
pglib_opf_case20758_epigrids.m	1.0	1494.0	41401.100843644796	1637.0785870552063	29.12459291599999	1434.119513014
pglib_opf_case2312_goc.m	1.0	38.0	3084.6826803050317	1.0562260150909424	0.060887453999999994	0.667617269
pglib_opf_case2742_goc.m	1.0	155.0	4637.652373368379	7.858789920806885	0.5030980179999992	4.714619742
pglib_opf_case2869_pegase.m	1.0	52.0	18999.329411124574	1.8682820796966553	0.126268235	1.1282483490000004
pglib_opf_case30000_goc.m	1.0	165.0	13328.131661071851	83.42372989654541	3.8317159919999995	61.46011482799997
pglib_opf_case3022_goc.m	1.0	43.0	2201.105091574833	1.5130610466003418	0.09395711299999997	0.9332504549999998
pglib_opf_case3970_goc.m	1.0	44.0	3245.4139950446483	2.9732229709625244	0.15606245500000013	2.0206533680000005
pglib_opf_case4020_goc.m	1.0	68.0	9054.217747294582	5.03004789352417	0.25112818200000014	3.5323446590000023
pglib_opf_case4601_goc.m	1.0	71.0	8118.592587771957	4.855770111083984	0.2731029100000001	2.9545735269999986
pglib_opf_case4619_goc.m	1.0	54.0	11750.715569018354	4.463140964508057	0.2331714759999999	3.0331615399999983
pglib_opf_case4837_goc.m	1.0	57.0	11913.99981420364	4.789502143859863	0.24259225799999995	3.0407296150000005
pglib_opf_case4917_goc.m	1.0	48.0	4427.524847291397	3.423604965209961	0.1747732760000001	2.316326185
pglib_opf_case500_goc.m	1.0	36.0	5227.809745124599	0.18395400047302246	0.012458038000000005	0.10461064999999997
pglib_opf_case5658_epigrids.m	1.0	50.0	9153.671968290866	4.845627069473267	0.25038149300000007	3.0152847790000012
pglib_opf_case7336_epigrids.m	1.0	46.0	13233.261376727107	5.5485498905181885	0.28616630900000023	3.480810422
pglib_opf_case78484_epigrids.m	1.0	151.0	107594.48059607508	466.9640908241272	13.45002752600001	385.30525469799994
pglib_opf_case793_goc.m	1.0	33.0	3232.9526183500384	0.2513868808746338	0.015349671000000002	0.12909292599999994
pglib_opf_case8387_pegase.m	1.0	67.0	21005.99405288777	12.006529092788696	0.5338779720000003	8.507575704999999
pglib_opf_case89_pegase.m	1.0	28.0	2530.4629185624035	0.055666208267211914	0.0028315930000000016	0.031681276
pglib_opf_case9241_pegase.m	1.0	63.0	45823.26625007279	11.753156900405884	0.5651953439999998	8.022073509000004
pglib_opf_case9591_goc.m	1.0	69.0	11470.536826231351	12.405205011367798	0.5995249989999993	8.512994861000001
